month_date_yyyymm,county_fips,county_name,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy
202108,37105,"lee, nc",317267,-0.0054,0.2226,114,0.3103,-0.1298,25,-0.137931034,-0.5,132,0.1,0.2692,4,0,,32,3,-0.3333,228,-0.0087,0.2193,141.9595522,0.0446,0.2415,2246,-0.0455,-0.0235,377072.5268,-0.0123,0.3058,342,0.0789,0.0755,2,-0.6437,0.5725
202108,48423,"smith, tx",362000,-0.0079,0.2067,512,0.148,-0.3385,36.5,-0.109756098,-0.311320755,340,-0.0761,0.0119,0,-1,-1,144,0.0909,-0.3684,605,-0.0082,0.0395,159.6151529,0.017,0.1781,2250,-0.0071,0.0004,529716.4616,-0.0286,0.2623,1117,0.0578,-0.1763,1.181640625,-0.1861,0.4297
202108,39057,"greene, oh",249250,-0.003,0.0261,257,0.3046,0.3455,23.5,-0.020833333,-0.216666667,236,0.3409,0.2826,0,-1,,132,0.4348,0.65,422,-0.0786,-0.1153,118.4292095,-0.0477,0.0916,1456,-0.0515,-0.1374,349697.9709,-0.1232,0.212,679,0.0366,0.0165,1.642023346,-0.6828,-0.8554
202108,25025,"suffolk, ma",789000,-0.0436,-0.0596,1462,-0.0616,-0.0975,55,0.25,0.375,580,-0.1618,-0.2077,12,0,0.5,256,-0.1579,-0.4386,163,-0.0523,0.1014,819.1590809,-0.0437,-0.0244,1184,0.012,-0.0133,1588854.81,-0.035,0.1228,1625,-0.0607,-0.0809,0.111491108,0.0011,0.0201
202108,36117,"wayne, ny",222400,-0.0326,0.0114,107,-0.0446,-0.2411,27.5,0.018518519,-0.471153846,100,0.087,-0.0385,4,,-0.6667,16,-0.2,-0.6,23,-0.1154,-0.3429,116.3516275,-0.0257,-0.0328,1694,-0.0082,0.0113,250852.0937,-0.0425,0.0634,130,-0.058,-0.2614,0.214953271,-0.0172,-0.0333
202108,37151,"randolph, nc",235450,-0.0086,-0.031,159,0.359,0.1357,29,-0.30952381,-0.49122807,152,0.1515,1,8,1,0,44,0.375,0.1,307,0.0772,1.5583,0,,,0,,,336738.1507,-0.0287,0.277,466,0.1592,0.7923,1.93081761,-0.5051,1.0737
202108,37049,"craven, nc",265950,0.0233,0.1563,205,0.0677,-0.4058,44,-0.137254902,-0.388888889,160,-0.0244,0.1765,20,1.5,0,60,0.6667,-0.4231,488,0.0167,0.199,137.1435327,0.0163,0.1636,1849.5,-0.0115,-0.0392,326522.4594,0.0182,0.1135,693,0.0313,-0.0785,2.380487805,-0.1195,1.2008
202108,18011,"boone, in",447000,-0.106,-0.0831,104,0.1685,-0.354,33.5,0.046875,-0.367924528,96,-0.1724,0.0435,4,0,0,48,0.3333,-0.25,197,-0.0574,-0.0483,150.1437806,-0.031,0.156,2924,-0.1074,-0.1763,633790.6519,-0.1412,0.0254,301,0.0101,-0.1821,1.894230769,-0.4541,0.6085
202108,42063,"indiana, pa",129400,-0.0343,-0.0197,133,0.064,-0.4435,49.5,-0.01,-0.331081081,72,0.125,0.3846,0,,,32,0.1429,-0.3846,118,-0.0635,0.1028,66.20870893,0.0165,0.2126,1367,0.0713,0.0989,184685.7769,-0.0176,-0.0263,251,0,-0.2746,0.887218045,-0.1208,0.4395
202108,2020,"anchorage, ak",350000,0.0003,0.0029,666,0.0455,-0.238,32.5,0.160714286,-0.226190476,380,-0.1121,-0.181,12,-0.25,-0.25,368,0.2603,-0.0417,0,,,198.5819002,-0.0034,0.0498,1706,0.0012,-0.0279,405917.97,0.008,0.0085,666,0.0455,-0.238,0,0,0
202108,19155,"pottawattamie, ia",171500,0.0088,-0.1425,116,0.045,-0.1533,24.5,0.113636364,-0.443181818,100,-0.1667,0,0,,,64,0.3333,0.1429,277,0.0259,-0.1924,122.5370844,-0.0418,0.0653,1500.5,-0.0154,-0.1474,239209.4898,-0.0029,-0.1036,393,0.0315,-0.1813,2.387931034,-0.0445,-0.1157
202108,41035,"klamath, or",350000,0.0145,0.0638,176,0.1139,-0.1287,46.5,0.081395349,-0.38,92,-0.1786,0.0952,4,0,0,52,0.3,-0.1333,252,0.012,0.1455,182.1581197,0.0104,0.1542,1644,-0.0811,-0.1988,666036.1307,-0.0458,0.5564,428,0.0516,0.0142,1.431818182,-0.1441,0.3427
202108,37129,"new hanover, nc",428020.5,-0.0478,0.1248,478,0.0391,-0.4741,40,0.025641026,-0.375,360,-0.1,-0.1589,28,-0.2222,-0.5625,140,0.0606,-0.3966,992,-0.0425,-0.0907,212.0138945,-0.0066,0.163,2102,-0.009,-0.0269,661672.773,-0.0556,0.0634,1470,-0.0174,-0.265,2.075313808,-0.1769,0.8751
202108,42043,"dauphin, pa",183450,-0.0294,-0.1503,362,0.1313,0.2067,37,-0.051282051,0.321428571,300,0.0274,0.1194,4,-0.5,-0.8,152,0.2667,0.4615,653,0.0171,26.2083,109.9632884,-0.0225,0.0396,1683,-0.0328,-0.2223,259475.6374,-0.0347,-0.0353,1015,0.0551,2.1327,1.803867403,-0.2024,1.7239
202108,8077,"mesa, co",444950,-0.0919,0.0469,425,0.174,-0.1237,30,0.2,-0.482758621,288,-0.0526,0.1803,4,-0.5,-0.75,208,0.4857,0.4054,496,-0.012,-0.231,238.4035027,-0.0273,0.1935,1883,0.0086,-0.0824,623127.6047,-0.0507,0.119,921,0.066,-0.185,1.167058824,-0.2197,-0.1628
202108,27035,"crow wing, mn",363000,-0.0497,0.1033,227,0.1238,-0.3363,35.5,0.109375,-0.275510204,188,0.2051,-0.0408,0,-1,-1,88,0.5714,0.1,266,0.1271,0,197.6187452,-0.0305,0.2006,1840,-0.0086,-0.1007,520966.3242,-0.0376,0.1593,493,0.1256,-0.1891,1.171806167,0.0035,0.394
202108,9007,"middlesex, ct",469450,-0.0117,0.2354,430,-0.0205,-0.5396,49,0.139534884,-0.109090909,236,-0.0923,-0.1806,4,0,-0.5,108,-0.1,-0.129,544,-0.0145,543,213.2026899,0.0362,0.2015,2179,-0.0392,0.0598,648163.2473,-0.0188,0.2263,974,-0.0172,0.0417,1.265116279,0.0077,1.264
202108,39129,"pickaway, oh",274945,-0.0479,0.1002,62,0.1071,0.55,19.5,0.392857143,0.21875,52,-0.3158,-0.1875,0,-1,,20,0.25,0.6667,86,0.0238,0.1467,139.0757885,-0.011,0.1074,1883.5,0.0165,0.0051,303645.5923,0.0211,0.0604,148,0.0571,0.287,1.387096774,-0.1129,-0.4879
202108,16083,"twin falls, id",380000,0.0558,0.1875,184,0.2267,0.0888,31.5,0.211538462,-0.447368421,124,-0.1842,0.2917,8,1,-0.3333,68,0.3077,0.3077,243,0.0705,-0.0967,205.1958757,0.0289,0.2783,1979,0.0076,-0.1037,481851.5945,0.0313,0.1667,427,0.1326,-0.0251,1.320652174,-0.1927,-0.2711
202108,53025,"grant, wa",325284.5,-0.0261,0.1829,139,0.121,-0.3474,42,0.448275862,-0.045454545,88,-0.1852,-0.1852,4,-0.5,0,40,0.1111,0,200,0.005,0.0256,210.2145572,0.0595,0.2855,1615,0.026,-0.0116,423724.7623,-0.0278,0.3451,339,0.0495,-0.1691,1.438848921,-0.166,0.5234
202108,39109,"miami, oh",218950,-0.1563,-0.1888,155,0.2016,-0.3049,32,0.391304348,-0.111111111,144,0,0,4,,,80,0.4286,-0.0909,301,0.0033,-0.255,111.1576994,0.0123,0.0555,1638,-0.0537,-0.1194,295550.3979,-0.021,0.0981,456,0.0629,-0.2727,1.941935484,-0.3836,0.1303
202108,26005,"allegan, mi",344400,0.0281,0.0041,158,0.188,-0.1684,36,-0.142857143,-0.357142857,120,-0.0323,0.1111,0,,,44,-0.1538,-0.0833,195,0.0894,-0.3182,179.9440112,0.0294,0.018,1935,0.0254,-0.0173,569543.9456,-0.0042,0.0975,353,0.1314,-0.2584,1.234177215,-0.1117,-0.2711
202108,47093,"knox, tn",325000,0.0317,-0.0325,578,0.1378,-0.3135,35,-0.078947368,-0.3,560,0.037,0.1667,16,0,-0.8,244,0.0517,-0.1029,1604,-0.0178,-0.0554,169.2308682,0.0159,0.1646,1961,-0.0161,-0.1315,451350.79,0.013,0.0017,2182,0.0191,-0.1409,2.775086505,-0.4395,0.7585
202108,48491,"williamson, tx",500000,0.0002,0.4092,1190,0.202,-0.2124,22,0.375,-0.421052632,1288,-0.0213,0.2932,88,-0.0833,-0.7963,632,0.2846,0.3621,945,-0.0503,-0.2559,229.0129319,0.0178,0.4276,2262,-0.0031,-0.0109,605097.2857,0.0161,0.4564,2135,0.0756,-0.2323,0.794117647,-0.2109,-0.0464
202108,23019,"penobscot, me",227400,-0.0109,0.2704,367,0.1954,-0.0239,37,0,-0.372881356,200,-0.0385,0.3514,0,,-1,120,0.3043,0.3043,140,0.0072,0.4141,136.4961515,0.0015,0.2456,1579,0.007,-0.0107,275004.2845,-0.0322,0.2807,507,0.1368,0.0674,0.38147139,-0.0713,0.1182
202108,37031,"carteret, nc",450000,0,0.1688,257,-0.0153,-0.5592,55,0.078431373,-0.43877551,156,0.1143,0,0,-1,-1,64,0,-0.4074,445,-0.0022,-0.1257,253.1294182,0.0254,0.1535,1835,0.0194,-0.0438,619028.1602,0.0542,0.1948,702,-0.0071,-0.3571,1.73151751,0.0227,0.8584
202108,8059,"jefferson, co",614945,-0.0161,0.0695,804,0.0894,-0.1373,20,0.25,-0.333333333,1048,-0.0038,0.1441,28,-0.3,1.3333,396,0.2532,0.0313,1344,0.0236,-0.1739,285.1032037,-0.0008,0.2109,2292,-0.0116,-0.1085,895271.0758,-0.0143,0.1207,2148,0.0473,-0.1606,1.671641791,-0.1075,-0.0741
202108,12119,"sumter, fl",362500,0.0211,0.1924,176,0.0732,-0.6386,45.5,0.034090909,-0.2890625,124,0.3478,-0.2955,8,0,0,60,0.1538,-0.6154,288,-0.1028,-0.0137,210.9034489,0.0342,0.1302,1755,-0.0124,0.0109,468969.9612,0.0419,0.2951,464,-0.0433,-0.4044,1.636363636,-0.321,1.0368
202108,28109,"pearl river, ms",229000,-0.0599,0.02,136,0.0382,-0.3462,49,0.289473684,-0.395061728,52,-0.1875,-0.2778,4,0,0,40,0.1111,-0.0909,135,-0.0426,-0.069,122.3054924,-0.0341,0.0942,2014.5,0.0017,-0.0398,479334.023,-0.0548,0.5919,271,-0.0037,-0.2323,0.992647059,-0.0837,0.2955
202108,26091,"lenawee, mi",201449.5,-0.0315,-0.0366,204,0.1397,-0.0286,30.5,-0.152777778,-0.401960784,132,0.1,0.1,4,0,,72,0.8,0,223,0.3118,-0.0591,127.6196946,-0.0133,0.0923,1704,0.0327,-0.0173,272199.049,-0.0133,0.0344,427,0.2235,-0.0447,1.093137255,0.1434,-0.0354
202108,39165,"warren, oh",414950,-0.0348,-0.0094,402,0.1356,-0.0946,31.5,0.211538462,-0.357142857,344,-0.0337,0.1316,4,0,-0.5,156,0.95,-0.1702,753,-0.0026,-0.0309,131.7019288,0.0554,0.1438,1642.5,-0.007,-0.1073,501393.3704,-0.0422,0.0401,1155,0.0415,-0.0541,1.873134328,-0.2596,0.1231
202108,12086,"miami-dade, fl",512000,0.0039,0.0557,11039,0.0035,-0.393,71,-0.013888889,-0.506944444,3756,-0.0369,0.0043,504,-0.1,0.5949,1440,0.0198,-0.398,7017,-0.0959,0.1172,403.8788789,0.0002,0.1386,1255.5,0.0036,-0.0036,1317737.283,0.002,0.1722,18056,-0.0376,-0.262,0.635655404,-0.0699,0.2903
202108,39099,"mahoning, oh",129450,-0.0042,-0.0747,338,0.1155,-0.0146,39,0.083333333,-0.25,240,-0.0476,0.1765,0,,,148,0.1935,0.1563,528,0.0353,0.0353,81.40343649,-0.0003,-0.0105,1485,-0.0067,-0.1265,198861.4676,-0.0039,-0.0788,866,0.0652,0.0152,1.562130178,-0.121,0.0752
202108,36111,"ulster, ny",399000,0.0104,0.1086,1000,0.0571,-0.1903,82.5,0.057692308,0.375,300,-0.0741,-0.3697,0,-1,-1,192,0.0213,-0.2258,666,-0.0089,-0.2713,199.4148551,0.0178,0.1524,2055,-0.0242,-0.0063,589537.6073,0.0322,0.1959,1666,0.0297,-0.2248,0.666,-0.0444,-0.0741
202108,32019,"lyon, nv",419950,0.0181,0.2033,106,0.4722,-0.1719,29.5,-0.180555556,-0.421568627,108,0.2273,0.35,0,-1,-1,44,1.2,0.5714,168,0.037,-0.2599,236.2851125,0.016,0.2412,1811,-0.006,-0.0017,477145.5049,-0.0228,0.1428,274,0.1709,-0.2282,1.58490566,-0.6651,-0.1885
202108,27025,"chisago, mn",357000,-0.0078,0.0531,115,0.0177,-0.3155,34.5,-0.178571429,-0.067567568,88,-0.12,-0.3529,4,,0,28,0.1667,-0.125,166,-0.0405,-0.1902,196.5615915,-0.0089,0.1668,1792,-0.0011,-0.0657,410593.8727,0.0101,0.0407,281,-0.0175,-0.2466,1.443478261,-0.0875,0.2232
202108,41009,"columbia, or",429950,-0.0226,0.0749,75,-0.0741,-0.1667,37.5,0.071428571,-0.375,48,-0.3333,-0.0769,48,-0.3333,0.2,40,0.25,-0.2857,165,-0.0237,-0.0884,242.0456268,0.0087,0.161,1793,0.0119,-0.0852,624164.519,-0.0136,0.4024,240,-0.04,-0.1144,2.2,0.1136,0.1889
202108,36077,"otsego, ny",275000,0,0.3819,316,0.0712,-0.1684,63.5,0.094827586,-0.0078125,76,-0.2083,-0.3214,0,,-1,68,0.4167,0.4167,217,-0.0225,-0.1179,134.7384222,0.0009,0.2483,1942,0.0052,0.0243,398998.1073,0.0338,0.2028,533,0.0309,-0.1486,0.686708861,-0.0658,0.0393
202108,45035,"dorchester, sc",380000,-0.0137,0.1931,401,-0.005,-0.4271,33,0.571428571,-0.34,328,-0.1717,-0.0238,44,-0.6333,-0.7179,180,0.2857,-0.1509,937,-0.029,0.0108,172.7647615,0.0163,0.2577,2193,-0.0219,-0.0568,420890.5072,-0.0036,0.2168,1338,-0.0219,-0.1776,2.336658354,-0.0579,1.0124
202108,18085,"kosciusko, in",288450,-0.0692,0.0489,81,-0.1099,-0.19,39.5,0.717391304,-0.352459016,84,-0.0455,0.5,0,,,28,-0.2222,-0.2222,87,0.0482,-0.1635,144.3874493,-0.0209,0.0555,1854,0,-0.0938,443372.7557,-0.0773,0.0134,168,-0.0345,-0.1765,1.074074074,0.162,0.0341
202108,53007,"chelan, wa",627000,-0.0203,0.2578,196,0.1529,-0.2191,33,0.137931034,-0.34,128,0.0323,0,4,,0,60,0.5,0.0714,82,-0.0238,0.038,292.9287132,0,0.2368,1951.5,0.018,0.0212,836728.5689,-0.0119,0.3613,278,0.0945,-0.1576,0.418367347,-0.0758,0.1036
202108,18035,"delaware, in",122500,0.0208,0.0217,185,0,0.0054,39,0.21875,-0.152173913,136,-0.0556,0.0625,0,-1,,68,0.2143,0.5455,61,0.1731,-0.1757,80.8583887,0.0207,0.1172,1603,-0.0129,-0.0372,170514.0077,-0.0068,-0.0154,246,0.038,-0.0465,0.32972973,0.0486,-0.0724
202108,53073,"whatcom, wa",625000,0.0595,0.3441,279,0.0772,-0.5449,36,0,-0.294117647,300,0.1719,0,4,0,0,72,0.2,-0.25,409,0.0149,0.0434,324.0331375,0.0188,0.2463,1777.5,0.031,-0.0025,829653.3572,0.0089,0.4092,688,0.0393,-0.3154,1.465949821,-0.09,0.8265
202108,26093,"livingston, mi",394450,0.0114,0.0807,273,0.0302,-0.3406,23.5,0.119047619,-0.4125,244,-0.0896,-0.0161,4,-0.5,-0.6667,100,-0.0385,-0.2857,93,0.1071,-0.2439,202.0737584,-0.0077,0.1006,1896,0.0101,-0.0581,470743.7928,0.0148,0.122,366,0.0487,-0.3184,0.340659341,0.0237,0.0436
202108,48251,"johnson, tx",349990,0,0.2131,247,0.0466,-0.4256,37,0.193548387,-0.075,220,-0.2029,-0.1406,12,2,-0.75,92,-0.0417,-0.3947,465,0.0592,-0.1637,160.8456023,0.0007,0.2122,2090.5,-0.0121,-0.0541,407270.626,-0.0042,0.2072,712,0.0548,-0.2779,1.882591093,0.0224,0.5896
202108,34005,"burlington, nj",310000,0,0.0197,916,0.0133,-0.0663,37.5,0.171875,0.041666667,656,-0.1921,-0.1323,40,0.4286,-0.2308,284,0.2456,0.2456,1457,-0.0041,4.1667,170.2173507,-0.0001,0.1455,1736,-0.0192,-0.1143,442855.6892,-0.0197,0.0545,2373,0.0025,0.8789,1.590611354,-0.0278,1.3031
202108,12107,"putnam, fl",219945,0.0002,-0.0395,164,0,-0.1633,62,0.087719298,-0.126760563,72,-0.1429,0.0588,4,-0.6667,0,52,0.1818,0.4444,162,-0.0414,0.2273,141.2253745,-0.0073,0.2388,1569.5,0.0662,-0.1696,334501.1299,-0.0202,-0.0184,326,-0.021,-0.0061,0.987804878,-0.0427,0.3143
202108,8045,"garfield, co",650000,-0.0647,0.184,417,0.0322,-0.1472,49,0.139534884,-0.109090909,128,-0.1111,-0.2,4,0,0,72,0.0588,0.2857,31,0,1.0667,318.0742371,0.0089,0.2117,2054,-0.0357,-0.032,1093467.622,-0.0108,0.3268,448,0.0299,-0.1111,0.074340528,-0.0024,0.0437
202108,17119,"madison, il",143450,0.0174,0.0626,468,0.0759,-0.2822,39,0.054054054,-0.338983051,316,-0.0595,0.1127,4,-0.5,0,172,0.4333,-0.1887,561,0.0275,-0.0922,96.87927525,0.0006,0.0979,1505,0,-0.0629,210642.16,-0.0051,0.0299,1029,0.0489,-0.1898,1.198717949,-0.0565,0.2509
202108,46099,"minnehaha, sd",269950,0.0002,0.1018,834,0.006,-0.0945,31.5,-0.1,-0.148648649,348,-0.1031,-0.0333,20,0.25,0.6667,64,0.1429,-0.3043,1,0,0,155.231286,0.0189,0.15,1760,-0.0112,-0.0292,317745.6958,0.0012,0.0721,835,0.006,-0.0944,0.001199041,0,0.0001
202108,32005,"douglas, nv",921500,0.0296,0.0604,156,0.1064,-0.2081,42.5,0.25,-0.291666667,84,-0.125,-0.125,0,,-1,56,0.2727,0.2727,158,0.0194,-0.4212,433.3418302,-0.0048,0.3163,2273,0.0484,-0.15,2157534.167,0.0331,0.115,314,0.0608,-0.3319,1.012820513,-0.0865,-0.373
202108,17091,"kankakee, il",188750,-0.0061,0.0792,141,-0.014,-0.3349,40.5,0.065789474,-0.221153846,104,-0.1613,-0.1613,0,,,60,0,-0.1176,240,0.0435,-0.0283,114.5346459,-0.0342,0.0925,1607.5,-0.0053,-0.0198,230190.8446,-0.0107,0.1434,381,0.0214,-0.1699,1.70212766,0.0937,0.537
202108,8005,"arapahoe, co",517000,-0.03,0.1777,664,0.003,-0.3445,16.5,0.178571429,-0.431034483,928,-0.1212,0.0357,56,0.5556,-0.4167,308,0.0132,-0.4296,1406,0.0849,-0.1887,238.6921557,0.0232,0.1665,2206.5,-0.0381,-0.0477,772137.9879,-0.0251,0.1213,2070,0.0572,-0.2462,2.11746988,0.1598,0.4067
202108,44009,"washington, ri",649950,-0.1035,-0.0371,306,0.0737,-0.1926,42,0.2,-0.288135593,192,-0.04,-0.1111,0,,-1,60,0.3636,-0.3182,395,0.0763,-0.1376,372.0067246,-0.0322,0.1617,1761.5,-0.03,-0.0806,1086461.289,-0.0983,0.012,701,0.0752,-0.1625,1.290849673,0.0031,0.0824
202108,48303,"lubbock, tx",299450,0.0326,0.1215,522,0.061,-0.1429,33.5,0.196428571,-0.220930233,360,-0.1,0.1538,8,-0.5,0,168,0.3125,-0.0667,649,-0.0974,0.0125,131.7356384,0.0097,0.0778,2170.5,-0.0156,-0.031,353393.6965,-0.0129,0.0584,1171,-0.033,-0.0632,1.243295019,-0.2181,0.1907
202108,30013,"cascade, mt",295000,-0.0163,0.093,135,0.2857,-0.2932,37.5,-0.013157895,-0.36440678,112,0.2174,0.0769,0,,,32,0.6,-0.2727,236,0.0826,-0.1259,138.8906529,-0.012,0.1777,2171,0.0098,-0.0478,513396.0292,-0.0062,0.4381,371,0.1486,-0.1952,1.748148148,-0.328,0.3345
202108,36083,"rensselaer, ny",299450,0.0082,0.0733,290,0.0741,-0.1691,54.5,0.184782609,-0.221428571,176,0.0732,0,0,-1,-1,88,-0.0833,0.2941,457,-0.0235,-0.1212,166.1867365,0.0019,0.1403,1800,-0.0137,-0.0385,366045.7641,0.0686,0.1959,747,0.0122,-0.1404,1.575862069,-0.1575,0.0859
202108,5069,"jefferson, ar",102450,0.0255,0.3151,89,0.1558,-0.1759,38.5,0.013157895,-0.603092784,44,0.1,0.375,0,,,24,0.2,0.5,85,1.5758,3.25,61.82278258,-0.0445,0.145,1734,0.0844,0.1059,131785.6241,0.0273,0.0554,174,0.5818,0.3594,0.95505618,0.5265,0.7699
202108,54003,"berkeley, wv",287450,0.0086,0.1099,197,0.1067,-0.3498,31,0.033333333,-0.446428571,208,-0.0545,0.0833,16,0.3333,-0.6923,56,0.0769,0.0769,478,0.1327,1.0873,158.7311386,0.0586,0.2488,1788,-0.0335,-0.1131,330171.34,-0.0035,0.1108,675,0.125,0.2688,2.426395939,0.0556,1.6706
202108,39095,"lucas, oh",147450,-0.0548,-0.1064,676,0.1655,0.015,30.5,0.051724138,-0.306818182,604,0.1103,0.2906,268,-0.0563,0.2642,432,0.35,0.0286,876,0.0069,0.0057,102.562124,-0.0371,0.0111,1501,-0.0125,-0.0941,208405.826,-0.029,-0.076,1552,0.0703,0.0098,1.295857988,-0.2041,-0.0119
202108,37161,"rutherford, nc",337000,0.0212,-0.0369,171,0.0427,-0.2785,44.5,0.308823529,-0.531578947,92,-0.1154,0.0952,0,-1,-1,52,0.1818,0.0833,164,-0.0575,-0.1038,170.7175926,0.0248,0.1536,1790,0.0347,-0.1472,471045.5137,0.0091,0.0336,335,-0.0089,-0.2024,0.959064327,-0.1019,0.1869
202108,41017,"deschutes, or",699950,-0.0001,0.3332,694,0.134,0.0161,35,0.09375,-0.406779661,556,0.0945,0.433,16,-0.5,-0.7895,304,0.3103,0.7674,948,-0.0424,-0.3195,356.8693244,-0.0044,0.364,2013,-0.0035,-0.0341,989042.6493,0.0053,0.3129,1642,0.025,-0.2091,1.365994236,-0.2517,-0.6735
202108,42055,"franklin, pa",234950,-0.0602,-0.0391,208,0.0097,-0.0673,42,0.076923077,0,124,-0.2619,-0.1622,4,-0.75,-0.6667,96,0,0.1429,311,0.0542,4.8679,120.6874669,0.0226,0.1149,1667.5,-0.0316,-0.0705,288126.9233,-0.007,0.0033,519,0.0359,0.8804,1.495192308,0.0632,1.2575
202108,53011,"clark, wa",549700,0.007,0.1748,701,0.0557,-0.3586,31,-0.03125,-0.261904762,792,-0.0917,0.0421,588,-0.125,0.0352,368,0.3143,-0.3381,1772,-0.0156,-0.0161,272.7794824,0.005,0.2232,2079.5,0.0114,-0.0496,702561.8617,0.0041,0.229,2473,0.0037,-0.1455,2.527817404,-0.183,0.8801
202108,9009,"new haven, ct",329950,-0.0293,0.1417,1409,0.1068,-0.54,33,0.137931034,-0.214285714,1020,-0.052,-0.1612,52,0.8571,-0.1875,464,0.2083,0.16,2360,-0.0332,,203.5923576,0.0791,0.2745,1613.5,-0.0935,-0.0822,490941.7088,-0.0429,0.2916,3769,0.0148,0.2305,1.674946771,-0.2426,1.6749
202108,6023,"humboldt, ca",460000,0.0245,0.1503,184,0.122,-0.1481,30.5,0.016666667,-0.306818182,148,0.3704,0.1563,4,-0.5,,40,0.4286,-0.2308,0,-1,-1,315.2035209,0.0132,0.2998,1486,-0.0211,-0.134,725698.8874,-0.0028,0.0856,184,0.1152,-0.156,0,-0.0061,-0.0093
202108,6017,"el dorado, ca",712000,0.0171,0.1142,529,0.0272,-0.0382,38,0.151515152,-0.208333333,316,-0.2685,-0.2752,8,-0.3333,-0.5,176,-0.1373,0,480,-0.0943,-0.4139,348.5453327,-0.0241,0.2487,2105.5,-0.0031,-0.0473,1331438.022,0.0346,0.5293,1009,-0.0344,-0.263,0.907372401,-0.1218,-0.5817
202108,42029,"chester, pa",495000,-0.01,-0.0275,711,-0.0287,-0.2178,46,0.069767442,-0.115384615,528,-0.2326,0.056,44,-0.1538,-0.5217,208,0.0612,-0.2,1406,-0.0652,2.4975,207.6114497,0.0175,0.133,2371,-0.0259,-0.1312,650726.1871,-0.0628,-0.0372,2117,-0.0532,0.6148,1.977496484,-0.0771,1.5353
202108,13031,"bulloch, ga",238700,0.0383,0.1965,94,0.0805,-0.5628,37.5,0.041666667,-0.440298507,64,-0.1111,-0.2727,0,,-1,16,0.3333,-0.3333,142,-0.1013,0.1933,113.2492169,-0.0151,0.1579,1856,0.0038,-0.056,281765.2076,0.041,0.1763,236,-0.0367,-0.2934,1.510638298,-0.3055,0.9571
202108,24045,"wicomico, md",237950,0.035,0.1224,162,0.0189,-0.19,44,-0.102040816,-0.254237288,108,0,0.08,8,1,1,48,0.2,0,250,0.0121,9,136.8032929,0.0108,0.108,1788,-0.0067,0.0407,303436.0042,0.0136,0.1524,412,0.0148,0.8311,1.543209877,-0.0102,1.4182
202108,53015,"cowlitz, wa",402450,0.0293,0.1499,177,0.0473,-0.3113,34.5,0.189655172,-0.041666667,192,0.1429,0,72,0.125,0.3846,96,0.5,0.0435,323,0.0254,0.1832,234.0370078,0.0079,0.1988,1806,-0.0055,-0.0613,519134.3766,0.042,0.2796,500,0.0331,-0.0566,1.824858757,-0.039,0.7626
202108,25015,"hampshire, ma",439950,0.0352,0.0354,196,0.0538,-0.2714,36,-0.162790698,-0.428571429,164,0.1081,0.2424,0,,-1,52,0.0833,-0.1333,62,0.069,-0.0606,220.722359,-0.0458,0.0723,1924,-0.0159,-0.0253,528872.422,-0.0107,0.0669,258,0.0574,-0.2299,0.316326531,0.0045,0.071
202108,37021,"buncombe, nc",487450,-0.044,0.0835,588,0.0463,-0.3333,48,0.021276596,-0.384615385,336,-0.0667,0.1351,12,0.5,0.5,212,0.1277,-0.2206,619,0.0265,-0.0032,273.5395412,0.013,0.2198,1862.5,-0.0355,-0.1033,797552.0717,-0.0044,0.2064,1207,0.0361,-0.1969,1.052721088,-0.0202,0.3486
202108,39013,"belmont, oh",162450,-0.0717,0.2996,115,0.055,-0.2581,59.5,0.144230769,-0.008333333,40,0.1111,-0.2308,0,,,32,0,-0.3846,85,0.0366,-0.0659,99.82647911,0.0329,0.2977,1671,0.0258,0.0347,215935.6813,-0.0217,0.1419,200,0.0471,-0.187,0.739130435,-0.0132,0.152
202108,6067,"sacramento, ca",522450,-0.0047,0.136,1537,0.0763,0.1301,26.5,0.06,-0.242857143,1832,0.0022,0.2021,56,-0.2632,-0.44,640,0.1765,0.4545,2084,0.0146,-0.1935,313.8765648,-0.0027,0.2016,1620.5,-0.0077,-0.0622,652723.9988,0.007,0.1265,3621,0.0399,-0.0819,1.355888094,-0.0825,-0.5441
202108,45047,"greenwood, sc",241995,-0.0316,-0.1934,79,0.2951,-0.3969,40,-0.111111111,-0.626168224,60,0.5,0.25,0,,,20,-0.1667,-0.2857,77,-0.1538,-0.2736,0,,,0,,,294844.2765,-0.0591,-0.1394,156,0.0263,-0.3418,0.974683544,-0.5171,0.1655
