month_date_yyyymm,postal_code,zip_name,flag,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy
202108,81147,"pagosa springs, co",,687500,-0.0108,0.2168,115,-0.065,-0.3575,53.5,0.621212121,-0.33125,44,-0.1538,0.2222,0,-1,-1,36,0,0,74,0.0725,-0.3565,300.7452945,0.0053,0.2911,2332,0.0215,0.0157,1071667.284,-0.0097,0.2379,189,-0.0156,-0.3571,0.643478261,0.0825,0.001
202108,90247,"gardena, ca",,645000,0.0488,0.1026,23,0,0.0455,41.5,-0.446666667,-0.330645161,20,0.25,0.25,0,,,0,,-1,32,-0.1579,-0.0857,400.0478914,0.0294,0.1224,1447.5,0.0376,-0.0363,652208.0315,0.0989,0.1313,55,-0.0984,-0.0351,1.391304348,-0.2609,-0.1996
202108,27530,"goldsboro, nc",*,214950,0.1319,0.1343,53,0.0392,-0.0185,27.5,-0.236111111,,40,-0.1667,0.25,0,,,24,0.2,2,68,-0.0933,-0.0811,105.1713336,-0.0171,0.1266,1988,0.0959,-0.004,211213.2547,0.1034,-0.0221,121,-0.0397,-0.0547,1.283018868,-0.1876,-0.0874
202108,21244,"windsor mill, md",*,258500,0.034,0.034,28,0,0.2727,48.5,0.672413793,,20,-0.1667,-0.2857,0,,,16,0.3333,0.3333,54,0.102,8,156.4173342,-0.011,0.1806,1618,0.0932,-0.0194,290135.2298,0.0726,0.0336,82,0.0649,1.9286,1.928571429,0.1786,1.6558
202108,7405,"butler, nj",*,665000,-0.1133,-0.0148,111,-0.0431,,62.5,0.358695652,0.488095238,40,-0.0909,-0.375,0,,,20,-0.1667,0,36,-0.1429,,0,,,0,,,906108.4419,-0.0176,0.1332,147,-0.0696,0.0208,0.324324324,-0.0377,0.3243
202108,13905,"binghamton, ny",*,159900,0.1504,0.1035,22,-0.1852,,57.5,0.105769231,0.064814815,12,0,-0.4,0,,,8,0,-0.5,61,-0.0758,-0.0758,91.58848684,0.0225,0.1683,1882,-0.0299,-0.1978,206148.8333,0.0689,0.0797,83,-0.1075,-0.2655,2.772727273,0.3283,1.3685
202108,1602,"worcester, ma",,369900,-0.0513,0.1382,14,-0.2632,-0.1765,25.5,0.59375,0.159090909,16,-0.3333,-0.3333,0,,,4,-0.5,0,6,-0.25,-0.4,217.2733078,0.0066,0.1889,1555.5,-0.1152,-0.085,415374.1026,-0.0047,0.2302,20,-0.2593,-0.2593,0.428571429,0.0075,-0.1597
202108,94577,"san leandro, ca",,839950,0.0513,0.2016,24,-0.1724,-0.0769,27.5,0.195652174,-0.051724138,32,-0.2,0.1429,0,-1,,4,-0.5,,41,0.025,0.1081,578.30033,0.0718,0.1399,1430.5,0.0581,0.0937,869769.7493,0.0635,0.2131,65,-0.058,0.0317,1.708333333,0.329,0.2853
202108,77304,"conroe, tx",,372645,-0.0321,0.2021,153,-0.0065,-0.4594,35.5,0.014285714,-0.275510204,64,-0.5152,-0.4286,12,-0.25,-0.8333,64,-0.0588,-0.4286,189,0.0216,0.0678,164.1665578,0.0026,0.2611,2358.5,0.0023,-0.0648,456087.2796,-0.0065,0.2111,342,0.0088,-0.2565,1.235294118,0.034,0.6099
202108,31308,"ellabell, ga",,378950,0.166,0.3072,14,0.2727,-0.125,48,-0.094339623,0,0,-1,-1,0,,,0,,,10,-0.3333,-0.2857,151.6868226,0.0117,0.3667,2011,-0.1845,-0.1845,501444.381,0.0419,0.3027,24,-0.0769,-0.2,0.714285714,-0.6494,-0.1607
202108,30008,"marietta, ga",,289450,0.0156,0.0341,40,0.0256,-0.3103,24,-0.076923077,-0.314285714,76,0.5833,0.7273,4,,0,4,-0.5,-0.6667,107,-0.123,0.049,139.8562978,-0.0722,0.1103,1475,-0.0114,-0.0758,288422.6464,0.015,0.1049,147,-0.087,-0.0813,2.675,-0.4532,0.9164
202108,45631,"gallipolis, oh",,149000,0.0427,0.0283,20,0,-0.4595,72.5,0.228813559,-0.510135135,0,-1,-1,0,,,0,-1,-1,5,-0.375,-0.4444,76.66256158,-0.0173,0.001,1583,0.0286,-0.1923,218863.5619,0.2009,0.042,25,-0.1071,-0.4565,0.25,-0.15,0.0068
202108,90010,"los angeles, ca",,1099900,0,-0.0757,29,0.0741,0.0741,132.5,0.06,0.193693694,8,0,,0,,,4,,,10,0.4286,0.25,713.5643406,-0.0096,0.0296,1690,0,0,1259151.897,-0.016,-0.03,39,0.1471,0.1143,0.344827586,0.0856,0.0485
202108,78731,"austin, tx",,950000,-0.2083,-0.05,32,0.0323,-0.5493,34.5,0.045454545,-0.323529412,32,-0.1111,-0.2727,0,,-1,16,0,-0.4286,22,-0.0833,-0.6333,458.6189986,-0.0687,0.1632,2471,-0.059,-0.1031,1435973.237,0.0407,0.0637,54,-0.0182,-0.5878,0.6875,-0.0867,-0.1576
202108,71301,"alexandria, la",,149749.5,-0.0641,-0.0924,54,0.0385,-0.194,59,0.372093023,-0.180555556,20,0.6667,0.25,0,,,8,-0.3333,-0.3333,39,-0.093,0.3,90.45488754,-0.015,0.0189,1676,-0.0756,-0.2382,250477.2561,0.0398,-0.2057,93,-0.0211,-0.0412,0.722222222,-0.1047,0.2745
202108,79601,"abilene, tx",*,282250,0.412,,33,0.375,0.1379,29.5,-0.223684211,-0.397959184,16,-0.3333,0,0,,,12,0.5,0.5,24,-0.25,-0.1429,121.0001638,0.0718,0.1482,2085.5,0.1117,0.1023,265576.7763,0.1598,0.1659,57,0.0179,0,0.727272727,-0.6061,-0.2382
202108,56267,"morris, mn",*,147450,-0.1275,,32,0.1034,,512.5,0.065488565,,12,0.5,0.5,0,,,4,,-0.6667,18,0,0.2,90.47580443,0.0223,0.2189,1693,-0.0424,-0.1362,173007.4119,-0.1007,-0.0005,50,0.0638,-0.2424,0.5625,-0.0582,0.2684
202108,94904,"greenbrae, ca",*,1587000,-0.1159,-0.1304,18,-0.0526,,32.5,-0.121621622,-0.244186047,8,-0.3333,-0.5,0,,,4,0,0,10,0.1111,-0.4444,798.7225949,-0.0542,0.1621,2225,0.0334,0.0235,2561695.847,-0.0791,0.0379,28,0,-0.125,0.555555556,0.0819,-0.7302
202108,33162,"miami, fl",,348000,-0.0057,0.16,89,0.1867,-0.3258,52,0.04,-0.277777778,36,0.125,0.125,0,-1,,20,0.25,-0.2857,69,-0.0143,-0.1786,247.9503143,-0.0337,0.3326,1088.5,0.0347,0.0799,347021.0478,-0.0183,0.2007,158,0.0897,-0.2685,0.775280899,-0.1581,0.1389
202108,97267,"portland, or",,561500,0.0517,0.1275,39,0.1818,0.1471,20,-0.130434783,-0.35483871,60,0.25,0.6667,24,-0.3333,0.2,28,0.4,0.1667,66,0.1186,-0.0959,266.2565905,0.0117,0.1872,2034.5,-0.0007,-0.1045,577805.387,-0.0193,0.1175,105,0.1413,-0.0187,1.692307692,-0.0956,-0.4548
202108,4073,"sanford, me",,304900,0.0812,-0.0161,30,0.0714,0.0345,28,0.647058824,-0.575757576,20,-0.375,-0.1667,0,-1,,8,0,,19,0.3571,0.1875,189.6753143,-0.0193,0.0437,1600,0.0936,-0.095,331969.0363,0.0845,0.1015,49,0.1667,0.0889,0.633333333,0.1333,0.0816
202108,90065,"los angeles, ca",,962500,0.025,0.0828,59,-0.0167,-0.1571,48,0.066666667,0.066666667,32,0,-0.2727,4,,,16,1,0,56,-0.1111,-0.1111,665.6054968,-0.0101,0.1334,1473,0.0403,-0.1067,1096358.465,0.0553,0.1384,115,-0.065,-0.1353,0.949152542,-0.1008,0.0492
202108,14904,"elmira, ny",*,74800,-0.0027,0.0108,31,0.4091,,38,0.085714286,-0.24,20,0.6667,0.6667,0,,,4,0,-0.6667,35,-0.1667,-0.2553,45.95533499,-0.0123,-0.0993,1555,-0.0287,0.0006,80719.3821,0.0068,0.0932,66,0.0313,-0.0959,1.129032258,-0.7801,-0.6787
202108,78501,"mcallen, tx",,249000,0.0831,0.0418,48,-0.0769,-0.2836,42,0.166666667,-0.363636364,32,0,0.6,0,,,8,1,0,0,,,119.1444531,0.046,0.1494,2110,0.0328,0.012,287692.1839,0.0952,0.0445,48,-0.0769,-0.2836,0,0,0
